"CAMPAIGN_PERFORMANCE_REPORT (Apr 1, 2022-Apr 30, 2022)"
Campaign ID,Campaign,Impressions,Clicks,Cost,Conversions,Day,Device,Network,Top vs. Other,Currency,Cost / conv.,CTR,Avg. CPC,Conv. rate,Total conv. value,Avg. Cost,Avg. CPM,Network (with search partners),All conv.
16703768845,sink-Search-march-2022,2,0,0,0.00,2022-04-04,Computers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,1,0,0,0.00,2022-04-15,Devices streaming video content to TV screens,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
12028067742,Kralsu - 8 J,14108,185,54842924,2.00,2022-04-17,Mobile devices with full browsers,Cross-network,Cross-network,USD,27421462,1.31%,296448,1.08%,460.19,296448,3887363,Cross-network,2.00
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-04,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
16703768845,sink-Search-march-2022,1483,2,7811371,0.00,2022-04-03,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.13%,3905686,0.00%,0.00,3905686,5267276,Display Network,0.00
12028067742,Kralsu - 8 J,1963,12,23254185,0.00,2022-04-12,Computers,Cross-network,Cross-network,USD,0,0.61%,1937849,0.00%,0.00,1937849,11846248,Cross-network,0.00
16703768845,sink-Search-march-2022,2,0,0,0.00,2022-04-09,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12028067742,Kralsu - 8 J,3596,19,45639271,0.40,2022-04-06,Computers,Cross-network,Cross-network,USD,114098178,0.53%,2402067,2.11%,687.30,2402067,12691677,Cross-network,0.40
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-21,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,9092,108,92691013,0.00,2022-04-29,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,1.19%,858250,0.00%,0.00,858250,10194788,Cross-network,0.00
16703768845,sink-Search-march-2022,2741,15,8315895,0.00,2022-04-17,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.55%,554393,0.00%,0.00,554393,3033891,Display Network,0.00
12028067742,Kralsu - 8 J,52,0,0,0.00,2022-04-23,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-21,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16703768845,sink-Search-march-2022,3,0,0,0.00,2022-04-18,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-04,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-10,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,220,0,0,0.00,2022-04-16,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
16703768845,sink-Search-march-2022,72,0,0,0.00,2022-04-04,Tablets with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
16703768845,sink-Search-march-2022,1,0,0,0.00,2022-04-02,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,14639,118,72392095,1.00,2022-04-10,Mobile devices with full browsers,Cross-network,Cross-network,USD,72392095,0.81%,613492,0.85%,148.40,613492,4945153,Cross-network,1.00
16703768845,sink-Search-march-2022,30,4,10260000,0.00,2022-04-11,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,13.33%,2565000,0.00%,0.00,2565000,342000000,Google search,0.00
16703768845,sink-Search-march-2022,4,0,0,0.00,2022-04-08,Computers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16703768845,sink-Search-march-2022,3,0,0,0.00,2022-04-16,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16703768845,sink-Search-march-2022,3,0,0,0.00,2022-04-07,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
16703768845,sink-Search-march-2022,39,7,29400000,0.00,2022-04-18,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,17.95%,4200000,0.00%,0.00,4200000,753846154,Google search,0.00
12028067742,Kralsu - 8 J,43,0,0,0.00,2022-04-22,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
16703768845,sink-Search-march-2022,2,0,0,0.00,2022-04-13,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,1794,15,24250000,0.00,2022-04-10,Computers,Cross-network,Cross-network,USD,0,0.84%,1616667,0.00%,0.00,1616667,13517280,Cross-network,0.00
16703768845,sink-Search-march-2022,341,0,0,0.00,2022-04-02,Tablets with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
16703768845,sink-Search-march-2022,4,0,0,0.00,2022-04-10,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12028067742,Kralsu - 8 J,2267,65,12631587,0.00,2022-04-06,Tablets with full browsers,Cross-network,Cross-network,USD,0,2.87%,194332,0.00%,0.00,194332,5571940,Cross-network,0.00
16703768845,sink-Search-march-2022,1482,9,7913680,0.00,2022-04-11,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.61%,879298,0.00%,0.00,879298,5339865,Display Network,0.00
16703768845,sink-Search-march-2022,5942,15,6913006,0.00,2022-04-06,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.25%,460867,0.00%,0.00,460867,1163414,Display Network,0.00
12028067742,Kralsu - 8 J,95,3,1860000,0.00,2022-04-19,Tablets with full browsers,Cross-network,Cross-network,USD,0,3.16%,620000,0.00%,0.00,620000,19578947,Cross-network,0.00
16703768845,sink-Search-march-2022,550,1,8884686,0.00,2022-04-04,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.18%,8884686,0.00%,0.00,8884686,16153975,Display Network,0.00
12028067742,Kralsu - 8 J,12441,131,110990000,4.00,2022-04-30,Mobile devices with full browsers,Cross-network,Cross-network,USD,27747500,1.05%,847252,3.05%,681.64,847252,8921309,Cross-network,4.00
16703768845,sink-Search-march-2022,342,0,0,0.00,2022-04-18,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
16703768845,sink-Search-march-2022,15,1,2880000,0.00,2022-04-16,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,6.67%,2880000,0.00%,0.00,2880000,192000000,Google search,0.00
16703768845,sink-Search-march-2022,1190,7,4166222,0.00,2022-04-07,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.59%,595175,0.00%,0.00,595175,3501027,Display Network,0.00
12028067742,Kralsu - 8 J,340,3,6030000,0.00,2022-04-24,Computers,Cross-network,Cross-network,USD,0,0.88%,2010000,0.00%,0.00,2010000,17735294,Cross-network,0.00
16703768845,sink-Search-march-2022,49,5,18660000,1.00,2022-04-04,Mobile devices with full browsers,Search Network,Google search: Top,USD,18660000,10.20%,3732000,20.00%,1.00,3732000,380816327,Google search,1.00
16703768845,sink-Search-march-2022,54,6,21280000,0.00,2022-04-08,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,11.11%,3546667,0.00%,0.00,3546667,394074074,Google search,0.00
16703768845,sink-Search-march-2022,12,0,0,0.00,2022-04-10,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,576,12,3245875,0.00,2022-04-12,Tablets with full browsers,Cross-network,Cross-network,USD,0,2.08%,270490,0.00%,0.00,270490,5635200,Cross-network,0.00
12028067742,Kralsu - 8 J,615,2,3180000,0.00,2022-04-25,Computers,Cross-network,Cross-network,USD,0,0.33%,1590000,0.00%,0.00,1590000,5170732,Cross-network,0.00
16703768845,sink-Search-march-2022,1879,2,7276528,0.00,2022-04-05,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.11%,3638264,0.00%,0.00,3638264,3872553,Display Network,0.00
12028067742,Kralsu - 8 J,373,1,113990,0.00,2022-04-01,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.27%,113990,0.00%,0.00,113990,305603,Cross-network,0.00
16703768845,sink-Search-march-2022,2106,16,9980576,0.00,2022-04-10,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.76%,623786,0.00%,0.00,623786,4739115,Display Network,0.00
12028067742,Kralsu - 8 J,1538,17,10910000,0.00,2022-04-23,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,1.11%,641765,0.00%,0.00,641765,7093628,Cross-network,0.00
16703768845,sink-Search-march-2022,51,3,8030000,0.00,2022-04-07,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,5.88%,2676667,0.00%,0.00,2676667,157450980,Google search,0.00
16703768845,sink-Search-march-2022,37,6,14070000,0.00,2022-04-13,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,16.22%,2345000,0.00%,0.00,2345000,380270270,Google search,0.00
16703768845,sink-Search-march-2022,7,0,0,0.00,2022-04-15,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,4670,73,68093483,0.00,2022-04-14,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.56%,932787,0.00%,0.00,932787,14581046,Cross-network,0.00
12028067742,Kralsu - 8 J,2061,15,4251054,0.00,2022-04-10,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.73%,283404,0.00%,0.00,283404,2062617,Cross-network,0.00
12028067742,Kralsu - 8 J,2715,20,47140000,0.00,2022-04-21,Computers,Cross-network,Cross-network,USD,0,0.74%,2357000,0.00%,0.00,2357000,17362799,Cross-network,0.00
12028067742,Kralsu - 8 J,285,4,7960000,0.00,2022-04-16,Computers,Cross-network,Cross-network,USD,0,1.40%,1990000,0.00%,0.00,1990000,27929825,Cross-network,0.00
12028067742,Kralsu - 8 J,4966,38,91458052,0.00,2022-04-05,Computers,Cross-network,Cross-network,USD,0,0.77%,2406791,0.00%,0.00,2406791,18416845,Cross-network,0.00
16703768845,sink-Search-march-2022,59,5,13810000,0.00,2022-04-14,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,8.47%,2762000,0.00%,0.00,2762000,234067797,Google search,0.00
16703768845,sink-Search-march-2022,83,0,0,0.00,2022-04-03,Computers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
16703768845,sink-Search-march-2022,6,0,0,0.00,2022-04-08,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16703768845,sink-Search-march-2022,4,0,0,0.00,2022-04-04,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,19233,255,164177286,1.00,2022-04-13,Mobile devices with full browsers,Cross-network,Cross-network,USD,164177286,1.33%,643832,0.39%,284.21,643832,8536229,Cross-network,1.00
16703768845,sink-Search-march-2022,2,0,0,0.00,2022-04-11,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
12028067742,Kralsu - 8 J,22026,185,99577221,0.00,2022-04-09,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,0.84%,538255,0.00%,0.00,538255,4520894,Cross-network,0.00
16703768845,sink-Search-march-2022,390,2,512839,0.00,2022-04-15,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.51%,256420,0.00%,0.00,256420,1314972,Display Network,0.00
12028067742,Kralsu - 8 J,2333,21,36090000,0.00,2022-04-27,Computers,Cross-network,Cross-network,USD,0,0.90%,1718571,0.00%,0.00,1718571,15469353,Cross-network,0.00
16703768845,sink-Search-march-2022,26,4,15070000,0.00,2022-04-09,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,15.38%,3767500,0.00%,0.00,3767500,579615385,Google search,0.00
16703768845,sink-Search-march-2022,7,0,0,0.00,2022-04-08,Mobile devices with full browsers,Search Network,Search partners: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Search partners,0.00
16703768845,sink-Search-march-2022,2,1,870000,0.00,2022-04-07,Computers,Search Network,Google search: Top,USD,0,50.00%,870000,0.00%,0.00,870000,435000000,Google search,0.00
16703768845,sink-Search-march-2022,478,5,2266695,0.00,2022-04-13,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,1.05%,453339,0.00%,0.00,453339,4742040,Display Network,0.00
16703768845,sink-Search-march-2022,1,1,20000,0.00,2022-04-04,Tablets with full browsers,Search Network,Google search: Top,USD,0,100.00%,20000,0.00%,0.00,20000,20000000,Google search,0.00
12028067742,Kralsu - 8 J,1677,18,48900000,0.00,2022-04-03,Computers,Cross-network,Cross-network,USD,0,1.07%,2716667,0.00%,0.00,2716667,29159213,Cross-network,0.00
12028067742,Kralsu - 8 J,15719,334,150878582,0.00,2022-04-07,Tablets with full browsers,Cross-network,Cross-network,USD,0,2.12%,451732,0.00%,0.00,451732,9598485,Cross-network,0.00
12028067742,Kralsu - 8 J,328,2,1820000,0.00,2022-04-28,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.61%,910000,0.00%,0.00,910000,5548780,Cross-network,0.00
16703768845,sink-Search-march-2022,62,1,2217286,0.00,2022-04-01,Computers,Display Network,Google Display Network,USD,0,1.61%,2217286,0.00%,0.00,2217286,35762677,Display Network,0.00
16703768845,sink-Search-march-2022,462,0,0,0.00,2022-04-05,Computers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12028067742,Kralsu - 8 J,21919,237,169148943,0.00,2022-04-14,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,1.08%,713709,0.00%,0.00,713709,7717001,Cross-network,0.00
16703768845,sink-Search-march-2022,35,4,11430000,1.00,2022-04-05,Mobile devices with full browsers,Search Network,Google search: Top,USD,11430000,11.43%,2857500,25.00%,1.00,2857500,326571429,Google search,1.00
12028067742,Kralsu - 8 J,2382,36,20589618,0.00,2022-04-22,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,1.51%,571934,0.00%,0.00,571934,8643836,Cross-network,0.00
12028067742,Kralsu - 8 J,8588,120,46514972,0.00,2022-04-15,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,1.40%,387625,0.00%,0.00,387625,5416275,Cross-network,0.00
12028067742,Kralsu - 8 J,1156,23,10542433,0.00,2022-04-24,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,1.99%,458367,0.00%,0.00,458367,9119752,Cross-network,0.00
12028067742,Kralsu - 8 J,2,0,0,0.00,2022-04-26,Computers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
16703768845,sink-Search-march-2022,5,0,0,0.00,2022-04-09,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
16703768845,sink-Search-march-2022,296,2,1791736,0.00,2022-04-19,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.68%,895868,0.00%,0.00,895868,6053162,Display Network,0.00
16703768845,sink-Search-march-2022,2,0,0,0.00,2022-04-20,Mobile devices with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,1816,26,13786024,0.00,2022-04-20,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,1.43%,530232,0.00%,0.00,530232,7591423,Cross-network,0.00
16703768845,sink-Search-march-2022,41,7,14770000,0.00,2022-04-15,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,17.07%,2110000,0.00%,0.00,2110000,360243902,Google search,0.00
12028067742,Kralsu - 8 J,6532,63,68159231,0.00,2022-04-27,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,0.96%,1081893,0.00%,0.00,1081893,10434665,Cross-network,0.00
12028067742,Kralsu - 8 J,36,0,0,0.00,2022-04-20,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
16703768845,sink-Search-march-2022,7,0,0,0.00,2022-04-21,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.00%,0,0.00%,0.00,0,0,Display Network,0.00
12028067742,Kralsu - 8 J,445,5,6780000,0.00,2022-04-23,Computers,Cross-network,Cross-network,USD,0,1.12%,1356000,0.00%,0.00,1356000,15235955,Cross-network,0.00
16703768845,sink-Search-march-2022,32,4,16640000,0.00,2022-04-12,Mobile devices with full browsers,Search Network,Google search: Top,USD,0,12.50%,4160000,0.00%,0.00,4160000,520000000,Google search,0.00
16703768845,sink-Search-march-2022,2,0,0,0.00,2022-04-13,Tablets with full browsers,Search Network,Google search: Other,USD,0,0.00%,0,0.00%,0.00,0,0,Google search,0.00
12028067742,Kralsu - 8 J,6967,65,42128573,1.00,2022-04-03,Mobile devices with full browsers,Cross-network,Cross-network,USD,42128573,0.93%,648132,1.54%,841.84,648132,6046874,Cross-network,1.00
12028067742,Kralsu - 8 J,1494,18,9340000,0.00,2022-04-25,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,1.20%,518889,0.00%,0.00,518889,6251673,Cross-network,0.00
12028067742,Kralsu - 8 J,397,8,2759999,0.00,2022-04-08,Tablets with full browsers,Cross-network,Cross-network,USD,0,2.02%,345000,0.00%,0.00,345000,6952139,Cross-network,0.00
12028067742,Kralsu - 8 J,581,4,6730000,0.00,2022-04-20,Computers,Cross-network,Cross-network,USD,0,0.69%,1682500,0.00%,0.00,1682500,11583477,Cross-network,0.00
16703768845,sink-Search-march-2022,17,1,16080000,1.00,2022-04-06,Mobile devices with full browsers,Search Network,Google search: Top,USD,16080000,5.88%,16080000,100.00%,1.00,16080000,945882353,Google search,1.00
12028067742,Kralsu - 8 J,6399,116,58476288,0.00,2022-04-13,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.81%,504106,0.00%,0.00,504106,9138348,Cross-network,0.00
16703768845,sink-Search-march-2022,399,2,1543770,0.00,2022-04-16,Mobile devices with full browsers,Display Network,Google Display Network,USD,0,0.50%,771885,0.00%,0.00,771885,3869098,Display Network,0.00
16646213402,Sales-Performance Max,425,3,10220000,0.00,2022-04-04,Computers,Cross-network,Cross-network,USD,0,0.71%,3406667,0.00%,0.00,3406667,24047059,Cross-network,0.00
16646213402,Sales-Performance Max,16,0,0,0.00,2022-04-10,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
16646213402,Sales-Performance Max,19,0,0,0.00,2022-04-01,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
16646213402,Sales-Performance Max,1,0,0,0.00,2022-04-05,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
16646213402,Sales-Performance Max,69,1,460000,0.00,2022-04-13,Tablets with full browsers,Cross-network,Cross-network,USD,0,1.45%,460000,0.00%,0.00,460000,6666667,Cross-network,0.00
16646213402,Sales-Performance Max,1094,8,3300000,0.00,2022-04-26,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,0.73%,412500,0.00%,0.00,412500,3016453,Cross-network,0.00
16646213402,Sales-Performance Max,8,0,0,0.00,2022-04-04,Tablets with full browsers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
16646213402,Sales-Performance Max,245,0,0,0.00,2022-04-01,Computers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
16646213402,Sales-Performance Max,1079,8,5280000,0.00,2022-04-04,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,0.74%,660000,0.00%,0.00,660000,4893420,Cross-network,0.00
16646213402,Sales-Performance Max,562,6,3630000,0.00,2022-04-11,Mobile devices with full browsers,Cross-network,Cross-network,USD,0,1.07%,605000,0.00%,0.00,605000,6459075,Cross-network,0.00
16646213402,Sales-Performance Max,7,0,0,0.00,2022-04-14,Computers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
16646213402,Sales-Performance Max,58,0,0,0.00,2022-04-27,Computers,Cross-network,Cross-network,USD,0,0.00%,0,0.00%,0.00,0,0,Cross-network,0.00
